norm, level, Npoints, dimSplit, MainGridIndexSplit
44.6118113005571, 0, 36584, -1, -1, -1
13.4282260872334, 9, 38, 0, 0, -1372.235
13.1540282383814, 7, 104, 0, 0, -1372.235
11.7231345177293, 10, 10, 0, 0, -1372.235
11.7158258533234, 10, 33, 0, 0, -1372.235
11.4961794655028, 5, 697, 0, 0, -1372.235
11.2816085389408, 2, 7279, 0, 0, -1372.235
11.2670713313539, 9, 36, 0, 0, -1372.235
11.1276731070841, 2, 7400, 0, 0, -1372.235
10.6609556224457, 10, 7, 0, 0, -1372.235
10.2793166772883, 5, 847, 0, 0, -1372.235
9.35982187501108, 10, 8, 0, 0, -1372.235
9.10903344394299, 10, 32, 0, 0, -1372.235
9.03235531609247, 9, 13, 0, 0, -1372.235
8.94113232775236, 6, 326, 0, 0, -1372.235
8.86226596159678, 10, 16, 0, 0, -1372.235
8.86093239890977, 10, 53, 0, 0, -1372.235
8.8176216499995, 7, 348, 0, 0, -1372.235
8.79722370649994, 5, 1021, 0, 0, -1372.235
8.73404202121515, 7, 352, 0, 0, -1372.235
8.73194215526581, 10, 7, 0, 0, -1372.235
8.69671017156863, 9, 64, 0, 0, -1372.235
8.61609605948944, 8, 95, 0, 0, -1372.235
8.3904426545713, 10, 47, 0, 0, -1372.235
8.35439119749811, 8, 165, 0, 0, -1372.235
8.33963291773477, 10, 57, 0, 0, -1372.235
8.18739465562859, 8, 101, 0, 0, -1372.235
8.18363870645292, 5, 1048, 0, 0, -1372.235
8.18057381056045, 8, 74, 0, 0, -1372.235
8.02044388220136, 10, 52, 0, 0, -1372.235
7.98560307863643, 10, 15, 0, 0, -1372.235
7.9580694079097, 9, 33, 0, 0, -1372.235
7.83641569406947, 9, 41, 0, 0, -1372.235
7.77143869923115, 9, 101, 0, 0, -1372.235
7.73804692927991, 10, 28, 0, 0, -1372.235
7.67556923528149, 10, 31, 0, 0, -1372.235
7.65540415179716, 10, 70, 0, 0, -1372.235
7.59107351134479, 10, 53, 0, 0, -1372.235
7.56544594802269, 10, 71, 0, 0, -1372.235
7.46047691338257, 8, 189, 0, 0, -1372.235
7.42621431601034, 10, 22, 0, 0, -1372.235
7.40766843484932, 10, 15, 0, 0, -1372.235
7.38939654448665, 8, 113, 0, 0, -1372.235
7.31951359402736, 10, 19, 0, 0, -1372.235
7.2514844192317, 9, 45, 0, 0, -1372.235
7.24996253036563, 9, 56, 0, 0, -1372.235
7.19200440246909, 9, 99, 0, 0, -1372.235
7.18317853470807, 10, 18, 0, 0, -1372.235
7.17107250820574, 10, 24, 0, 0, -1372.235
7.10688968291614, 10, 34, 0, 0, -1372.235
7.07212275258401, 7, 219, 0, 0, -1372.235
7.06288907010681, 8, 107, 0, 0, -1372.235
6.93225426832215, 8, 122, 0, 0, -1372.235
6.85998787741116, 10, 18, 0, 0, -1372.235
6.85605125367364, 10, 33, 0, 0, -1372.235
6.83640785811166, 10, 15, 0, 0, -1372.235
6.83346554900311, 9, 77, 0, 0, -1372.235
6.77221948966892, 6, 455, 0, 0, -1372.235
6.75276663792254, 10, 15, 0, 0, -1372.235
6.73764762547959, 7, 288, 0, 0, -1372.235
6.69508285209098, 9, 15, 0, 0, -1372.235
6.6626083261431, 9, 39, 0, 0, -1372.235
6.57717618968802, 9, 41, 0, 0, -1372.235
6.5247572929564, 8, 74, 0, 0, -1372.235
6.51900367106028, 9, 97, 0, 0, -1372.235
6.49829050300412, 10, 20, 0, 0, -1372.235
6.4876348526772, 9, 45, 0, 0, -1372.235
6.4657392494789, 10, 23, 0, 0, -1372.235
6.45860504856008, 8, 95, 0, 0, -1372.235
6.43403403422395, 10, 3, 0, 0, -1372.235
6.41122005250447, 7, 382, 0, 0, -1372.235
6.39756200670736, 9, 71, 0, 0, -1372.235
6.34089055052152, 9, 58, 0, 0, -1372.235
6.31493403161984, 7, 389, 0, 0, -1372.235
6.26454441458753, 8, 85, 0, 0, -1372.235
6.23334678407035, 9, 54, 0, 0, -1372.235
6.23210896607927, 10, 20, 0, 0, -1372.235
6.21993694285266, 7, 317, 0, 0, -1372.235
6.17607662175605, 8, 125, 0, 0, -1372.235
6.15290685484, 9, 27, 0, 0, -1372.235
6.15106055989628, 6, 439, 0, 0, -1372.235
6.13725149908903, 8, 101, 0, 0, -1372.235
6.1329188103328, 9, 39, 0, 0, -1372.235
6.12412458118725, 8, 57, 0, 0, -1372.235
6.08821210613466, 10, 46, 0, 0, -1372.235
6.08481944915027, 9, 95, 0, 0, -1372.235
6.08062738196729, 10, 39, 0, 0, -1372.235
6.07578783457205, 9, 46, 0, 0, -1372.235
6.07012419966269, 9, 22, 0, 0, -1372.235
6.03770494440552, 9, 57, 0, 0, -1372.235
6.02910390719725, 10, 21, 0, 0, -1372.235
6.00504232940111, 8, 130, 0, 0, -1372.235
5.97656518300623, 9, 25, 0, 0, -1372.235
5.97655688974737, 9, 84, 0, 0, -1372.235
5.96557737117032, 10, 12, 0, 0, -1372.235
5.9555732457689, 9, 139, 0, 0, -1372.235
5.94215815426243, 9, 37, 0, 0, -1372.235
5.93273642926177, 9, 82, 0, 0, -1372.235
5.89913109699605, 10, 29, 0, 0, -1372.235
5.88595596940501, 7, 212, 0, 0, -1372.235
5.88557874700454, 10, 24, 0, 0, -1372.235
5.87503945240208, 10, 23, 0, 0, -1372.235
5.8616526307686, 10, 35, 0, 0, -1372.235
5.85795372793641, 10, 36, 0, 0, -1372.235
5.84864029456896, 8, 165, 0, 0, -1372.235
