norm, level, Npoints, dimSplit, MainGridIndexSplit
44.7399177874736, 0, 36584, -1, -1, -1
12.8778184582295, 4, 1166, 0, 0, -1372.235
12.7129963820148, 8, 58, 0, 0, -1372.235
10.3632675799955, 10, 30, 0, 0, -1372.235
10.3192962081749, 4, 1521, 0, 0, -1372.235
9.82558539002117, 3, 4138, 0, 0, -1372.235
9.79267436819643, 9, 35, 0, 0, -1372.235
9.30165946290054, 9, 85, 0, 0, -1372.235
9.08904492066177, 9, 25, 0, 0, -1372.235
8.92017303856229, 3, 4647, 0, 0, -1372.235
8.86435636536909, 10, 19, 0, 0, -1372.235
8.78044376788002, 10, 19, 0, 0, -1372.235
8.76998843514202, 4, 1500, 0, 0, -1372.235
8.64720152389869, 6, 480, 0, 0, -1372.235
8.61690541044839, 8, 110, 0, 0, -1372.235
8.53952530648281, 8, 113, 0, 0, -1372.235
8.48995737553212, 10, 14, 0, 0, -1372.235
8.43764691415994, 5, 642, 0, 0, -1372.235
8.42619783597262, 10, 26, 0, 0, -1372.235
8.37985349142185, 10, 45, 0, 0, -1372.235
8.32181863711617, 9, 97, 0, 0, -1372.235
8.2577777756063, 9, 103, 0, 0, -1372.235
8.12291309289554, 10, 29, 0, 0, -1372.235
7.94246000477888, 5, 980, 0, 0, -1372.235
7.91931684636497, 9, 7, 0, 0, -1372.235
7.73846197354399, 9, 106, 0, 0, -1372.235
7.67547362373685, 10, 50, 0, 0, -1372.235
7.5983289759492, 10, 17, 0, 0, -1372.235
7.58653069842928, 4, 1785, 0, 0, -1372.235
7.57733627981267, 8, 15, 0, 0, -1372.235
7.53359985685754, 6, 510, 0, 0, -1372.235
7.50584286848723, 7, 228, 0, 0, -1372.235
7.48152037049187, 10, 16, 0, 0, -1372.235
7.47426724586456, 8, 152, 0, 0, -1372.235
7.41855951278765, 9, 30, 0, 0, -1372.235
7.41591895327072, 9, 44, 0, 0, -1372.235
7.34511545018594, 7, 234, 0, 0, -1372.235
7.32341430935532, 7, 155, 0, 0, -1372.235
7.29371050566337, 10, 33, 0, 0, -1372.235
7.29096889207316, 5, 1086, 0, 0, -1372.235
7.27809176190902, 10, 33, 0, 0, -1372.235
7.22592353286664, 10, 18, 0, 0, -1372.235
7.22278681604731, 9, 69, 0, 0, -1372.235
7.10578133767329, 8, 204, 0, 0, -1372.235
7.063534760772, 9, 59, 0, 0, -1372.235
7.03640382835355, 9, 45, 0, 0, -1372.235
6.99242804195127, 9, 51, 0, 0, -1372.235
6.96152505908108, 9, 67, 0, 0, -1372.235
6.88575847510319, 10, 18, 0, 0, -1372.235
6.87429501677541, 9, 122, 0, 0, -1372.235
6.84426044307967, 9, 83, 0, 0, -1372.235
6.82125741015996, 9, 46, 0, 0, -1372.235
6.80968594610158, 10, 16, 0, 0, -1372.235
6.80705029892009, 6, 576, 0, 0, -1372.235
6.7379531369238, 9, 75, 0, 0, -1372.235
6.63432781767511, 8, 156, 0, 0, -1372.235
6.63418088166258, 9, 38, 0, 0, -1372.235
6.62614798929616, 5, 858, 0, 0, -1372.235
6.57800234660291, 8, 178, 0, 0, -1372.235
6.57737703930321, 10, 35, 0, 0, -1372.235
6.54433689736797, 5, 820, 0, 0, -1372.235
6.50879906550982, 6, 412, 0, 0, -1372.235
6.49153212367505, 8, 152, 0, 0, -1372.235
6.48873284066311, 9, 33, 0, 0, -1372.235
6.47676201451653, 8, 228, 0, 0, -1372.235
6.41803953578996, 7, 175, 0, 0, -1372.235
6.41480262042887, 10, 43, 0, 0, -1372.235
6.33890572784941, 8, 159, 0, 0, -1372.235
6.29490703128639, 9, 78, 0, 0, -1372.235
6.27783892014176, 8, 110, 0, 0, -1372.235
6.26750312699747, 9, 29, 0, 0, -1372.235
6.24110044493212, 10, 12, 0, 0, -1372.235
6.24110044493211, 10, 12, 0, 0, -1372.235
6.19958856116877, 10, 37, 0, 0, -1372.235
6.17360273104662, 8, 138, 0, 0, -1372.235
6.16679610428814, 9, 33, 0, 0, -1372.235
6.15903439931805, 6, 462, 0, 0, -1372.235
6.1377369268105, 6, 408, 0, 0, -1372.235
6.09260228448627, 6, 446, 0, 0, -1372.235
6.09245462538154, 9, 53, 0, 0, -1372.235
6.08803853213746, 6, 412, 0, 0, -1372.235
6.0536430000563, 9, 71, 0, 0, -1372.235
6.03943982873621, 6, 473, 0, 0, -1372.235
6.0385265443059, 9, 75, 0, 0, -1372.235
