norm, level, Npoints, dimSplit, MainGridIndexSplit
44.6860684235547, 0, 36584, -1, -1, -1
13.5139394869131, 6, 205, 0, 0, -1372.235
11.3905682820137, 10, 20, 0, 0, -1372.235
11.079639547621, 5, 953, 0, 0, -1372.235
11.0453015202689, 5, 1106, 0, 0, -1372.235
10.8696693808531, 10, 12, 0, 0, -1372.235
10.5167223532112, 9, 37, 0, 0, -1372.235
10.5109629422028, 10, 13, 0, 0, -1372.235
10.4649825622731, 5, 1180, 0, 0, -1372.235
10.2956385178933, 10, 30, 0, 0, -1372.235
10.2648615532146, 7, 306, 0, 0, -1372.235
10.2393367558604, 6, 286, 0, 0, -1372.235
10.1798836199848, 9, 33, 0, 0, -1372.235
10.1156080929057, 5, 1063, 0, 0, -1372.235
9.94326165544873, 10, 31, 0, 0, -1372.235
9.80464690104226, 7, 253, 0, 0, -1372.235
9.40203479495932, 7, 340, 0, 0, -1372.235
9.25559789523031, 9, 57, 0, 0, -1372.235
9.16231353320564, 10, 35, 0, 0, -1372.235
9.10332921755569, 10, 19, 0, 0, -1372.235
8.90909994630744, 10, 44, 0, 0, -1372.235
8.86841262543305, 8, 145, 0, 0, -1372.235
8.6459410702649, 7, 157, 0, 0, -1372.235
8.63777215107464, 6, 453, 0, 0, -1372.235
8.62926455601466, 9, 62, 0, 0, -1372.235
8.59728791046947, 9, 99, 0, 0, -1372.235
8.59411343249704, 10, 17, 0, 0, -1372.235
8.54843953585758, 10, 33, 0, 0, -1372.235
8.54266551138267, 8, 124, 0, 0, -1372.235
8.51046405140026, 10, 28, 0, 0, -1372.235
8.41348023289667, 8, 205, 0, 0, -1372.235
8.33839945909822, 10, 34, 0, 0, -1372.235
8.29264396491392, 7, 252, 0, 0, -1372.235
8.26743379870811, 10, 25, 0, 0, -1372.235
8.26352142237389, 10, 60, 0, 0, -1372.235
8.17262342908402, 9, 46, 0, 0, -1372.235
8.16061737585021, 7, 57, 0, 0, -1372.235
8.15837071455654, 6, 289, 0, 0, -1372.235
8.05364521257409, 7, 205, 0, 0, -1372.235
7.96004218664232, 10, 46, 0, 0, -1372.235
7.93069203963876, 9, 77, 0, 0, -1372.235
7.91205454958901, 10, 12, 0, 0, -1372.235
7.90255303937085, 7, 267, 0, 0, -1372.235
7.88563474999602, 8, 169, 0, 0, -1372.235
7.85427372120821, 10, 48, 0, 0, -1372.235
7.78379890856399, 9, 14, 0, 0, -1372.235
7.73426909054119, 7, 49, 0, 0, -1372.235
7.73164302047694, 8, 88, 0, 0, -1372.235
7.66002195065312, 9, 36, 0, 0, -1372.235
7.61450015094298, 6, 527, 0, 0, -1372.235
7.51397414972473, 9, 90, 0, 0, -1372.235
7.47486613776775, 6, 646, 0, 0, -1372.235
7.34169835081624, 7, 358, 0, 0, -1372.235
7.31143568424949, 9, 93, 0, 0, -1372.235
7.30296187318859, 10, 27, 0, 0, -1372.235
7.30230313528986, 10, 12, 0, 0, -1372.235
7.29640369151136, 10, 22, 0, 0, -1372.235
7.25944161780523, 10, 10, 0, 0, -1372.235
7.24662722696423, 4, 1496, 0, 0, -1372.235
7.21020876979749, 9, 17, 0, 0, -1372.235
7.16809308301067, 8, 169, 0, 0, -1372.235
7.16087667279623, 10, 21, 0, 0, -1372.235
7.12554689418428, 10, 36, 0, 0, -1372.235
7.08397996439653, 6, 573, 0, 0, -1372.235
7.06620851611046, 10, 22, 0, 0, -1372.235
7.04237700375071, 7, 229, 0, 0, -1372.235
7.03792264671947, 9, 33, 0, 0, -1372.235
